"run";"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_62";"Sweden";2;0.34;18.0;2.6272309E7;13.4;0.06202866261747517;0.04031863070135886;"Company 6239";51.54875610912417;42.10318193509434;41.85953144533615;Infinity;0;0;0;0;3;3;53611.200000000004;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_145";"Sweden";2;0.34;32.5;4.9505231E7;13.3;0.06202866261747517;0.05734949568850243;"Company 5853";53.1127680643728;48.87042416495299;48.10180357508773;Infinity;0;0;0;0;2;3;96798.0;0
27;27;0.05380127820673861;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_324";"Sweden";2;0.3;14.0;2.0648896E7;14.7;0.0;0.0;"Company 6003";37.14933246357904;0.0;15.197808827114182;0.0;23;2013;2028;203;2;1;36792.0;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_137";"Sweden";2;0.34;110.0;1.82223205E8;14.5;0.06202866261747517;0.05734949568850243;"Company 5853";57.797780975891186;0.0;47.25491693401616;0.0;0;0;0;0;2;0;327624.00000000006;0
27;27;0.10225743450817015;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_236";"Sweden";2;0.34;14.0;2.0495108E7;13.3;0.06202866261747517;0.06821357933730698;"Company 5847";51.71647216939715;53.97746643818806;40.60113622275213;42.80496975824915;89;2019;2034;269;1;1;41697.600000000006;0
27;27;0.2453027251568255;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_82";"Norway";2;0.26;10.0;7277391.0;19.0;0.06871873429234782;0.04466717729002608;"Company 6239";45.45848055581486;39.96411348536107;33.79020929891676;28.783339198953712;93;2019;2034;273;3;1;22776.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_90";"Norway";2;0.38;90.0;1.32429074E8;16.4;0.06871873429234782;0.06047039167957523;"Company 5985";53.00326069582606;48.0746449366231;45.07714015229602;Infinity;0;0;0;0;3;3;299592.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_210";"Sweden";2;0.34;80.0;1.26141715E8;13.3;0.06202866261747517;0.057273552686384156;"Company 5991";54.51197121129975;50.093587515480536;45.73655661453732;Infinity;0;0;0;0;2;3;238272.00000000003;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_20";"Norway";2;0.34;40.0;6.3417949E7;19.6;0.06871873429234782;0.07753962937264981;"Company 5835";63.67941506497568;0.0;58.78479188939595;0.0;0;0;0;0;2;5;119136.00000000001;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_77";"Norway";2;0.32;360.0;6.12989101E8;19.2;0.06871873429234782;0.07942001458639157;"Company 5979";69.49940091323643;70.83536582593509;66.25736453721568;Infinity;0;0;0;0;3;3;1009152.0;0
