"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
2;-0.0365622016639306;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_5";"Sweden";2;0.29;15.0;2.2685645E7;16.7;0.06202866261747517;0.04762835723609279;"Company 1465";62.674192727301445;56.64029004158867;48.30847784479833;42.12054168255605;117;2021;2035;285;2;1;38106.0;0
2;-0.02478891449292975;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_99";"Sweden";2;0.3;75.0;1.18517029E8;14.4;0.06202866261747517;0.07232340152989701;"Company 1501";60.835537318476675;65.42033243998391;45.796546517927965;50.42775121382506;116;2021;2035;284;2;1;197100.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Overgang_2012_2024_4";"Sweden";3;1.0;73.5;0.0;0.0;0.0;0.0;"Company 1507";0.0;0.0;-34.159363638667095;0.0;0;2012;2024;156;1;1;643860.0;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Overgang_2012_2025_3";"Sweden";3;1.0;55.0;0.0;0.0;0.0;0.0;"Company 1339";0.0;0.0;-36.787006995487644;0.0;0;2012;2025;168;1;1;481800.0;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_66";"Norway";2;0.31;110.0;1.76326252E8;17.8;0.07803289457129652;0.061569030807094305;"Company 1549";67.38254466058302;60.5391883352828;Infinity;Infinity;0;0;0;0;3;3;298716.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Overgang_2012_2024_2";"Sweden";3;1.0;73.5;0.0;0.0;0.0;0.0;"Company 1345";0.0;0.0;-34.159363638667095;0.0;0;2012;2024;156;2;1;643860.0;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_45";"Sweden";2;0.29;30.0;4.594E7;15.5;0.06202866261747517;0.06101969256300771;"Company 1453";0.0;0.0;0.0;0.0;0;0;0;0;2;0;76212.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_212";"Sweden";2;0.32;36.0;5.5412569E7;14.2;0.06202866261747517;0.05850797655371188;"Company 1507";54.12989054648486;52.81800939544412;Infinity;Infinity;0;0;0;0;1;3;100915.2;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_39";"Sweden";2;0.33;66.0;1.09799577E8;15.0;0.06202866261747517;0.058631344275390025;"Company 1393";56.84900197712409;55.521906673066354;Infinity;Infinity;0;0;0;0;4;3;190792.80000000002;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Hydro_SE_2017";"Sweden";1;1.0;11.0;0.0;0.0;0.0;0.0;"Company 1549";0.0;0.0;-39.414650352308186;0.0;69;2017;2032;249;3;1;96360.0;1
